"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"100506783",0.0942127930530904
"100506790",0.113535112688896
"100506791",0.0687583674198571
"100506795",0.068200096171842
"100506797",0.121479007496722
"100506815",0.0357577147102612
"100506826",0.0399792288722183
"100506827",0.0409306308645263
"100506834",0.0597549352338162
"100506840",0.0523608430996746
"100506844",0.0602142231968075
"100506858",0.0849287286820442
"100506860",0.0365950467673041
"100506866",0.119887435164979
"100506874",0.0269123403262406
"100506885",0.134613383701004
"100506895",0.0375875138909386
"100506897",0.0700904648064124
"100506898",0.0338795928022962
"100506907",0.0603717174898325
"100506930",0.108133212348101
"100506939",0.0359551075112173
"100506963",0.0361488733392939
"100506965",0.249633540126303
"100506994",0.308379151798883
"100506999",0.0350567248820152
"100507006",0.0428469051547811
"100507008",0.151303643584186
"100507027",0.14205655340489
"100507034",0.0609433753131596
"100507043",0.0413547212780462
"100507044",0.115057038034814
"100507050",0.0993230025938314
"100507057",0.0610957812852015
"100507058",0.0432404825915461
"100507059",0.123097934127386
"100507062",0.0730561919092808
"100507064",0.0441509125514903
"100507066",0.026269252825097
"100507086",0.0478123703226038
"100507098",0.0438367562641904
"100507099",0.0271907574934209
"100507114",0.0410844056964774
"100507117",0.048941075343198
"100507135",0.0441207602680425
"100507140",0.0940175623623637
"100507143",0.0953095989690255
"100507156",0.222858004073404
"100507171",0.0697122843584037
"100507173",0.0432863384532228
"100507194",0.168622664342632
"100507201",0.0458255219976219
"100507203",0.0316049642908639
"100507206",0.142898063662027
"100507217",0.0238775942058497
"100507218",0.0608540666690271
"100507240",0.0288412345555416
"100507244",0.0473479761773848
"100507246",0.0702829631467641
"100507249",0.0464849439986656
"100507250",0.0527757487216947
"100507254",0.071669674505497
"100507257",0.0357427371218441
"100507261",0.0882608282818189
"100507266",0.0911761450278296
"100507267",0.0373905913823963
"100507274",0.23886919184639
"100507277",0.0488674216679016
"100507290",0.0511908701494696
"100507297",0.317920590869225
"100507299",0.0605021486895653
"100507300",0.106393003268025
"100507303",0.0530315393937422
"100507316",0.205382907357685
"100507331",0.0808292748127742
"100507351",0.060917572635959
"100507362",0.0721004293486528
"100507377",0.0367074965766616
"100507384",0.0676888902197011
"100507388",0.205562455805529
"100507389",0.0578180943101062
"100507391",0.0436033294296515
"100507392",0.285038202506633
"100507398",0.104081759525051
"100507410",0.0487758938137154
"100507412",0.0713525214117496
"100507419",0.179115209149358
"100507421",0.077700752297107
"100507423",0.0319433192017664
"100507428",0.0522421169232679
"100507431",0.0456147756677339
"100507433",0.103489214389273
"100507435",0.0307347168761697
"100507436",0.169519484116272
"100507443",0.170151769147928
"100507459",0.312203272263663
"100507461",0.036281179138322
"100507462",0.131200747477326
"100507466",0.0226871093817255
"100507468",0.162358254014908
"100507470",0.0285277180633368
"100507475",0.357197101208122
"100507487",0.0689429168877376
"100507495",0.0295789975857526
"100507501",0.0846697304153572
"100507506",0.0314816894938298
"100507524",0.0404794780315815
"100507527",0.059718900287909
"100507530",0.0851569547970286
"100507533",0.271682383025422
"100507534",0.057750373404085
"100507537",0.0451880669798128
"100507540",0.0908286596510419
"100507557",0.307636313023946
"100507567",0.14018328138982
"100507584",0.203388587262898
"100507599",0.176532533267774
"100507600",0.0316886005977445
"100507602",0.171944014396567
"100507605",0.0451379045372383
"100507616",0.0388961076737159
"100507629",0.0731971994053166
"100507632",0.0221290809125142
"100507634",0.178396430684938
"100507650",0.0633302653304034
"100507670",0.0438852019523879
"100508631",0.038114502146284
"10051",0.0651414016445598
"10052",0.0824295208352702
"100526820",0.211376399453291
"100527964",0.269911626349648
"100528062",0.078320061182867
"10053",0.109360874071153
"100533106",0.0858538326244797
"100533178",0.0311367823608403
"100533182",0.341852771173788
"100533184",0.085602813771238
"100533789",0.137406821663436
"10054",0.0340787095569966
"10055",0.215719018548076
"10056",0.113768707161931
"10057",0.0639655675611962
"10058",0.0559650991839027
"10059",0.0484713116737308
