"","GSE15209_G144.GBM_vs_Fetal.NSC","GSE15209_G174.AnaOlig_vs_Fetal.NSC"
"83732",1.6635,1.1808
"83733",8.9453,-3.6397
"83734",1.43456666666667,-0.773366666666667
"83737",1.59552,1.79478
"83741",-2.5705,0.588
"83742",1.9844,2.187
"83743",-0.9167,1.051
"83744",-0.1281,-0.501
"83746",0.1806,-0.8591
"83752",0.23758,-0.00414000000000012
"83755",3.4871,3.9729
"83758",-0.74205,0.61755
"83759",-3.1763,-4.0142
"83786",-1.20186666666667,-0.837133333333333
"83787",5.19645,4.2776
"8379",-0.4205,0.2851
"83795",-1.1256,0.4484
"838",2.7287,1.3642
"8382",0.6519,-4.4592
"8383",1.7296,1.8213
"83844",-0.5852,-0.5716
"83849",-1.7449,0.01085
"83850",-0.46155,-0.4955
"83851",0.58545,3.1154
"83852",-0.716066666666667,1.17003333333333
"83853",-0.4262,0.1843
"83854",0.7892,1.2044
"83855",0.01165,-0.28325
"83856",-1.74835,-2.95925
"83857",2.1203,1.6933
"83858",-1.06286666666667,-1.25736666666667
"83860",-1.57825,-0.3491
"83861",0.985725,-0.0517
"83862",2.5,4.8045
"83863",-0.4688,0.7191
"83866",-1.6367,-1.0321
"83867",-0.2352,1.1363
"83868",0.0844,0.1852
"83869",0.7326,0.2495
"8387",-0.3691,2.107
"83871",1.04405,-0.45
"83872",1.2746,2.2364
"83873",-3.0495,-0.7676
"83874",0.6047,1.3665
"83875",6.2619,1.0253
"83876",-0.5796,-0.177566666666667
"83877",1.4136,-0.5357
"83878",-0.6236,-0.7161
"83879",0.2686,-3.1242
"83881",-0.8997,0.257
"83882",0.4057,1.9467
"83884",-0.9169,-0.5957
"83886",-1.549,-1.1807
"83887",-1.1237,-0.9355
"83888",0.2011,1.6092
"83889",0.488,0.0042
"8389",-0.4658,-0.129
"83890",-0.84085,0.8622
"83891",-0.55485,2.6085
"83892",-3.66875,-2.26435
"83893",1.5922,0.6942
"83894",-1.7238,-2.2135
"83895",-0.6875,1.2214
"83896",0.7726,1.8824
"83897",1.3559,1.6235
"839",-0.1545,-6.46715
"8390",-1.0522,-0.493
"83900",-1.444,0.3298
"83902",-0.1771,0.7884
"83903",-1.3334,-1.4685
"8392",-1.1788,-1.6391
"83930",2.4934,3.5584
"83931",-0.10445,-2.08555
"83932",0.0963,-1.2493
"83933",-1.8174,-0.0556
"83937",-1.2266,-0.674375
"83938",0.9343,3.7089
"83939",0.494,0.227
"83940",3.5099,0.4344
"83941",3.1119,2.167
"83942",-1.269,0.4105
"83943",-1.6176,-0.57635
"8395",0.1801,-0.0707
"83953",-0.949,-0.2442
"83955",-0.099,-3.677
"83956",-0.8919,-1.1503
"83959",0.9977,0.6057
"8396",-2.7237,-2.38546666666667
"8398",-0.968766666666667,-0.799366666666667
"83982",0.5867,0.8579
"83983",-2.1026,-0.679333333333333
"83985",-1.9879,-2.0903
"83986",-1.3825,-1.7224
"83987",-0.8073,0.68755
"83988",0.8149,0.0338
"83989",-0.1559,-1.87725
"8399",0.1699,1.2006
"83990",0.14335,-1.3595
"83992",2.124,3.6094
"83998",-0.838866666666667,0.892433333333333
"83999",-0.1709,0.1012
"840",1.1996,3.1814
"84000",-1.22715,-1.02525
"84002",0.93805,-2.30895
"8402",-0.76125,0.48395
"8403",-2.6124,-2.6958
"84033",-1.69,-2.48785
"84034",-0.670433333333333,2.19206666666667
"8404",0.9942,-2.7095
"8405",-0.0514333333333333,0.6644
"84056",-1.2983,-2.01725
"84057",0.1295,-0.6715
"84058",1.0053,-0.9372
"84059",0.589166666666667,-2.49343333333333
"8406",2.7856,4.4705
"84060",1.737025,3.713925
"84061",1.09545,0.9461
"84062",-0.5725,0.7684
"84063",1.1973,0.1737
"84064",-2.4826,0.5247
"84065",0.47635,-2.40485
"84066",-1.823,-0.9931
"84067",0.8673,-0.111
"84068",1.54553333333333,0.271833333333333
"84069",-0.7371,0.5661
"8407",2.3302,2.4357
"84070",-0.9257,-0.664
"84071",-0.4977,-0.5551
"84072",-1.6165,0.1373
"84073",0.5026,0.5807
"84074",0.1055,0.956
"84075",2.5843,1.1296
"84076",-0.963,-0.9779
"84077",-1.8373,0.2066
"84078",-1.6663,-2.1713
"84079",1.0369,3.0883
"8408",-1.9872,-3.2503
"84080",0.3368,-1.0637
"84081",1.4054,3.5138
"84083",0.12405,-0.8665
"84085",-1.69835,-5.38245
"8409",-1.8478,0.5012
"841",1.2752,1.35553333333333
"84100",1.7006,1.3737
"84101",1.0517,-0.3507
"84102",1.20336666666667,2.07893333333333
"84103",0.5799,0.5264
"84105",-0.16895,-1.74255
"84106",-0.4137,-0.7182
"84107",-2.0749,-3.1072
"84108",-2.8039,-2.4108
"84109",-0.7552,-0.3326
"8411",0.3376,3.43843333333333
"8412",-0.8944,-1.9457
"84124",0.8065,2.3892
"84128",3.0905,3.5223
"84131",0.5762,-2.48093333333333
"84132",0.127566666666667,1.7032
"84133",-1.731,-3.2543
"84134",-0.015,0.4746
"84135",-0.23915,0.8723
"84138",0.81865,0.80065
"84140",0.4936,-1.906875
"84141",3.0537,2.691
"84142",-0.99265,-4.556
"84146",-1.4387,-2.3022
"84148",-1.58695,-1.222
"84152",-1.6553,-1.6466
"84153",0.60705,0.5645
"84154",3.1269,2.8694
"84159",0.06245,1.664525
"8416",-0.9563,-0.8862
"84162",0.30658,-0.96254
"84164",1.0002,0.1583
"84166",0.6799,0.4034
"84167",-1.2943,0.3941
"84168",-0.5674,0.348125
"8417",-2.560425,-4.56455
"84171",0.2227,1.997
"84172",0.4425,1.102875
"84173",0.6028,1.0007
"84174",-0.64575,-0.40055
"84176",-0.5658,0.6804
"84179",-0.9287,-1.366
"8418",1.7334,1.36785
"84181",-1.5189,-0.651675
"84186",4.59175,4.7632
"84187",0.840966666666667,2.67363333333333
"84188",-0.864566666666667,-0.198666666666667
"84189",-1.42583333333333,0.739933333333333
"8419",-1.4353,0.5745
"84190",2.109,-0.1022
"84191",-1.6117,1.0822
"84193",-0.44945,0.60755
"84196",1.27185,-1.64865
"84197",-0.7606,-0.5512
"842",1.34973333333333,-0.883233333333333
"8420",-0.5587,0.4347
"84203",-0.93035,0.79705
"84206",-3.1621,-2.9962
"84215",-0.5777,0.0189
"84216",-1.9175,-0.7676
"84217",2.1312,0.6867
"84219",-1.8043,1.5406
"84221",-0.544,1.0007
"84223",0.1004,-0.0349
"84224",1.3841,0.3917
"84225",1.1638,0.6272
"84226",-0.4981,-0.504
"84229",0.0526,0.6893
"84230",4.94873333333333,0.211133333333333
"84231",-1.0399,-0.95245
"84232",-0.8263,-2.1964
"84233",1.3223,-1.4941
"84236",1.96866666666667,1.79963333333333
"84239",-1.653725,-2.828225
"8424",0.0366,-5.4274
"84240",2.8195,2.7442
"84243",-1.1331,-0.53045
"84245",0.2174,-0.6738
"84246",0.3552,-0.1463
"84247",-3.4423,-4.0853
"84248",-0.78215,0.07845
"84249",-0.0043,1.9988
"8425",1.18475,3.47145
"84250",1.06405,-0.111
"84251",1.7368,4.6057
"84253",1.1635,0.8207
"84254",-0.2135,-0.40735
"84255",1.3193,4.1838
"84256",0.519066666666667,0.3083
"84258",-0.2499,1.5679
"84259",-0.321233333333333,-0.278733333333333
"84260",-0.7358,0.2882
"84261",-0.8067,-0.8017
"84262",1.9225,3.3174
"84263",0.31655,-1.5165
"84264",-0.652,1.0251
"84265",0.9119,1.2109
"84266",-1.00875,0.02715
"84267",4.1369,2.82365
"84268",-1.4971,-0.994366666666667
"84269",0.1476,-1.3266
"8427",-1.0734,0.5543
"84270",1.6921,1.2757
"84271",-2.0667,-1.2893
"84272",0.2073,1.57106666666667
"84273",-1.4053,-3.1846
"84274",1.6933,4.535
"84275",1.8464,3.3992
"84276",-0.2851,-1.9857
"84277",2.05305,2.72995
"84279",1.7918,1.1152
"8428",-1.934375,-2.235375
"84280",-0.9157,-1.1869
"84281",1.56255,2.57395
"84282",3.1812,2.321
"84283",2.4592,1.9749
"84284",0.734,-0.470066666666667
"84285",0.9685,1.0718
"84286",1.1103,0.5328
"84287",-2.2519,-2.8708
"84288",-0.243766666666667,-2.29483333333333
"84289",-0.405766666666667,-3.3088
"84290",0.0943,0.1332
"84292",-0.3405,1.4636
"84293",-1.91773333333333,-1.6753
"84294",2.718725,0.66185
"84295",-1.9928,-3.97615
"84296",0.8467,-0.9312
"84298",1.29115,-1.47635
"84299",-1.5409,2.897
"843",0.4607,0.695775
"84300",-0.8689,-1.2846
"84301",2.352,1.0069
"84302",-2.27535,-2.0033
"84303",0.9941,0.6873
"84304",0.8289,1.5769
"84305",-0.1417,-2.6615
"84306",-2.311,2.4591
"84307",-1.40455,-2.0386
"84309",-1.0146,-1.1885
"8431",-0.9398,-0.6477
"84310",1.7343,1.47853333333333
"84311",-2.3657,-3.5743
"84312",-1.61595,-2.3761
"84313",-0.2571,1.5276
"84314",-0.271375,-1.66075
"84315",0.8125,1.2881
"84316",0.68605,0.75475
"84317",-0.5799,-1.4439
"84318",1.1572,-0.3895
"84319",3.4558,2.6914
"84320",-1.32,-1.7437
"84322",0.1199,0.2232
"84324",-0.65975,-3.5012
"84326",0.464733333333333,0.876033333333333
"84327",-2.7148,-3.08065
"84328",0.481266666666667,0.2625
"84329",0.0444,0.279
"8433",-1.4884,-2.0143
"84332",-0.6255,-1.2419
"84333",-0.4556,2.975925
"84334",-1.363,-0.8843
"84335",-2.9015,2.1339
"84336",0.9332,1.7912
"84337",-1.8429,-0.2993
"8434",2.59766666666667,3.57826666666667
"84340",-1.0208,0.312233333333333
"84343",3.34785,4.6035
"8435",-0.3697,-0.0174
"8436",-0.1034,1.60105
"84364",-1.0162,-1.7488
"84365",2.18105,0.43235
"84366",-1.5036,-1.3065
"8437",-0.97955,-1.62235
"84376",-0.4066,-0.92596
"8438",0.8498,-0.4014
"8439",1.8136,1.53535
"844",-2.6327,-3.4137
"8440",-3.7712,-2.6825
"84417",-3.5844,-4.3265
"84418",0.2128,-0.0185
"8443",-0.0292,-2.8181
"84432",-2.8741,-1.6785
"84433",-0.4634,0.2089
"84435",-3.8532,-3.3234
"84436",-1.4926,-0.8523
"84437",-0.9564,0.6218
"84439",1.9205,1.0421
"8444",0.3778,0.85195
"84440",1.98446666666667,2.56866666666667
"84441",-1.15395,-0.5923
"84443",-1.4196,-1.7402
"84444",-0.447433333333333,-0.0679333333333333
"84445",-1.4861,0.363
"84446",-1.9775,-0.3504
"84447",0.5956,1.6111
"84448",-1.318325,-0.551175
"84449",-0.6198,0.167866666666667
"8445",-1.20595,-1.25695
"84450",-0.49225,-1.06955
"84451",1.4075,1.7322
"84455",0.9086,0.7948
"84456",1.2193,-1.3956
"84457",-2.9666,-2.9483
"84458",-3.15212,-3.13762
"8446",2.047,1.4495
"84460",1.0552,1.1338
"84461",-0.7993,-1.3762
"84464",-0.3682,-0.6264
"84465",-2.20365,-1.3293
"84466",-4.96246666666667,-3.62166666666667
"84467",-2.8519,-3.1391
"8447",-2.0358,-2.72235
"8448",-0.6088,-0.1592
"8449",0.8774,-0.7269
"84498",-0.7302,-3.1536
"845",-0.8122,0.6669
"8450",1.4329,1.99045
"84501",1.42125,-0.2775
"84502",-2.209,-1.3661
"84503",-1.0744,1.8642
"8451",0.908166666666667,-0.6941
"84513",0.907975,0.259975
"84514",1.6578,2.9149
"84515",0.098175,-0.16085
"84516",-1.8829,-1.79338
"84517",-2.0227,-3.5403
"84518",-0.5177,-0.6061
"84519",-0.841166666666667,0.072
"8452",-1.20833333333333,-2.4308
"84520",0.2198,0.9252
"84522",1.5646,-0.2416
"84524",2.36685,1.80405
"84525",-2.0594,-3.5211
"84527",-0.2783,-0.7842
"84529",0.5131,0.121133333333333
"8453",-1.20685,-0.2415
"84530",-0.6328,1.0935
"84532",-0.9193,-1.4445
"84536",-0.5683,0.2602
"84539",0.5021,1.0858
"8454",1.6912,3.4827
"84541",-0.305,1.1077
"84542",-0.9154,-1.6524
"84545",-0.953266666666667,-2.89936666666667
"84547",-1.8325,-2.8212
"84548",0.34705,0.10305
"84549",5.3796,4.8802
"8455",-1.71035,1.0551
"84552",-0.916433333333333,-0.402833333333333
"84553",0.15805,-0.9759
"84557",1.47666666666667,2.14616666666667
"8456",-1.6085,-0.4747
"84560",-1.2035,0.6018
"84561",-0.0526,-0.8882
"84569",-1.2986,0.8986
"84570",1.03706666666667,0.903333333333333
"84572",-0.2907,-1.0386
"8458",4.0846,3.3764
"8459",-2.05926666666667,-2.20276666666667
"846",-0.793025,0.5634
"8460",3.4454,5.7894
"84612",-0.0754333333333334,-0.159466666666667
"84614",-0.266933333333333,-0.5247
"84616",1.0846,1.5283
"84617",0.5975,-1.5786
"84618",-0.8401,0.4126
"8462",-0.73725,-3.81745
"84620",-0.29105,0.40265
"84622",-1.5378,-3.6223
"84623",-0.6019,-3.361
"84624",0.6355,2e-04
"84626",0.8038,1.2519
"84627",-0.5329,2.2098
"84628",0.5089,-2.389
"84629",-0.758733333333333,-0.472
"8463",-4.26055,-3.9725
"84630",-0.8728,-1.1072
"84631",-0.90705,0.089
"84632",-0.1724,2.809
"84634",-0.5647,1.7606
"84636",0.1669,1.2984
"84639",-1.5738,0.7951
"8464",-2.88545,-0.65645
"84640",-1.13966666666667,-2.3026
"84641",0.4694,0.849
"84643",0.2034,0.4328
"84645",0.5251,-0.0739
"84647",-0.785,0.35735
"84648",-2.3115,-1.1948
"84649",1.74465,3.5807
"84650",-1.7287,-1.7378
"84651",-1.9974,-0.9312
"84654",-1.8487,-1.7452
"84656",-2.19625,-1.14795
"84657",-2.5901,-0.785
"84658",-0.8262,0.0448
"84659",-1.0311,-0.4959
"84660",-1.0671,0.2539
"84661",2.9985,-1.4632
"84662",-0.8801,-4.5246
"84665",0.1879,1.9362
"84666",-0.6444,0.25455
"84667",0.4507,0.7324
"84668",2.17514,4.39604
"84669",1.82,2.6134
"8467",-1.55393333333333,-3.20943333333333
"84671",-0.3788,0.65155
"84674",1.4111,2.6459
"84675",4.41635,1.46225
"84676",0.0185,0.7356
"84677",-1.2842,0.4993
"84678",-2.6067,-1.969
"84679",0.24148,0.927
"8468",-0.2423,-0.6898
"84680",0.8522,0.2632
"84681",2.8101,1.329
"84684",-2.1451,-1.2493
"84687",-2.0057,-0.44285
"84688",0.3682,0.4906
"84689",1.0612,-0.0622
"84690",-0.693333333333333,-0.303766666666667
"84691",-0.3004,-0.6779
"84692",-0.9749,-1.4593
"84693",2.1356,3.4974
"84694",-1.1775,0.6061
"84695",0.8816,3.3815
"84696",1.8204,0.4836
"84698",0.5013,-1.73005
"84699",-0.5708,-0.1047
"847",0.99025,-1.3168
"8470",-2.70123333333333,-2.2764
"84700",-2.0692,-1.5281
"84701",-1.1386,-0.7538
"84705",-0.7757,1.64405
"84706",-1.8418,-2.6679
"84707",-0.0708,0.1715
"84708",1.86265,0.1601
"84709",3.6997,5.2805
"8471",-1.47345,-0.97055
"84717",-1.0299,-1.5548
"84719",0.8697,0.0447
"84720",-0.6412,2.2764
"84722",-0.1916,-3.7395
"84725",0.19135,0.2867
"84726",-0.5956,-1.2805
"84727",1.3033,2.5915
"8473",-0.237525,-0.74405
"84733",-1.7253,-1.85026666666667
"84734",-0.1685,1.6987
"84735",0.0217,-0.0163
"84740",-1.5142,-0.7775
"84749",-0.1275,-0.1714
"84750",-2.13723333333333,-0.969533333333333
"84752",2.7258,3.5661
"84759",2.00165,1.44335
"8476",0.0385,-1.57216666666667
"84765",-1.25775,-0.2121
"84766",0.3899,0.948
"84769",-0.2353,2.4417
"8477",0.2492,0.6431
"84775",-1.5432,2.6835
"84777",2.16085,1.61135
"84779",0.6056,0.3478
"84787",-2.21645,-1.5186
"84789",-0.6051,0.6308
"8479",-1.17985,-2.5537
"84791",4.4918,0.59925
"84792",1.2716,5.7214
"84793",-0.013,1.3108
"84795",-2.8007,-7.1418
"84798",-1.3481,0.0489
"8480",0.35375,0.24155
"84803",2.6909,0.1682
"84804",-0.302666666666667,-2.38086666666667
"84807",0.566366666666667,0.986933333333333
"84808",-0.6431,-0.8675
"84809",-0.2951,-0.957566666666667
"8481",0.2706,1.5459
"84811",-1.0614,-3.757
"84812",0.8966,2.0906
"84814",2.7214,1.2313
"84815",-2.35846666666667,-1.22856666666667
"84816",1.73325,3.22065
"84817",0.42835,-1.03515
"84818",2.33886666666667,-0.214933333333333
"8482",-1.4709,-0.9691
"84820",0.7778,0.5215
"84823",1.8158,0.228
"84824",-0.1892,3.3612
"84826",0.52925,0.5589
"8483",0.6248,1.7563
"84830",-0.4635,0.84815
"84833",-0.8199,-0.9194
"84836",2.0381,4.429
"84837",-0.2165,2.1626
"84838",-3.3029,-1.936525
"84839",-0.7598,-0.9451
"8484",-0.46,1.3556
"84842",-0.7052,-0.2041
"84844",0.0979,-0.8848
"84847",1.2307,2.4405
"84848",-1.4443,1.1356
"84850",-1.5419,0.4217
"84851",0.14985,0.8491
"84852",1.4364,0.93345
"84856",1.183,-2.6665
"84858",0.432133333333333,1.5265
"84859",-0.71676,-0.21866
"84861",-2.66483333333333,-2.7438
"84864",2.303825,2.15955
"84865",0.8743,1.5722
"84866",-0.33145,-1.45725
"84867",-0.6147,0.1997
"84868",-0.630233333333333,0.0684333333333333
"84869",0.6697,0.8474
"8487",1.6577,2.329325
"84870",0.1895,2.0461
"84872",-1.56036666666667,-2.1303
"84873",0.2125,1.3844
"84874",2.1757,0.72255
"84875",1.7045,1.5938
"84876",0.7668,3.9817
"84878",-6.2777,-1.6739
"84879",-0.5081,0.8515
"84881",0.6187,0.105
"84883",1.55745,0.53205
"84885",1.6159,-0.9329
"84886",-0.8322,-0.8586
"84888",-2.94536666666667,-0.545233333333333
"84889",-2.1818,-0.2882
"84890",-1.4444,0.74075
"84891",-1.282,-0.10515
"84892",-0.18,0.9383
"84893",0.4855,0.497
"84894",-0.9584,1.7471
"84895",1.1071,0.3045
"84896",-1.01375,-2.7769
"84897",0.872566666666667,0.775033333333333
"84898",1.44883333333333,-0.615816666666667
"84899",0.470533333333333,-3.29096666666667
"8490",-0.59905,-2.3881
"84900",-1.9218,-0.985933333333333
"84901",0.625325,-0.69365
"84902",0.27552,1.3949
"84904",0.5924,-1.24385
"84905",-1.34356666666667,-1.05073333333333
"84908",2.7528,-1.9862
"84909",1.7683,1.2023
"8491",-0.3836,-0.5743
"84910",2.081,2.66365
"84911",-1.086,1.68945
"84912",2.34403333333333,5.64983333333333
"84913",-2.2496,-1.2267
"84915",-2.6427,-0.7725
"84916",1.82455,1.1678
"84918",0.9481,0.2167
"84919",0.7181,0.8192
"8492",6.6629,7.3173
"84922",-3.02515,-1.394
"84923",2.6361,0.7423
"84924",-3.2473,9e-04
"84925",-2.03955,-1.2736
"84926",1.0668,2.5414
"84928",2.73215,4.29785
"84929",0.1942,0.39575
"8493",-1.3048,-2.2964
"84930",-0.7699,-0.6641
"84931",-2.5085,-0.8541
"84932",-3.1709,-1.4229
"84934",2.4578,2.68415
"84935",0.5746,0.7929
"84936",-0.238,0.9175
"84937",-1.49728,-2.18354
"84938",0.3874,2.0621
"84939",-1.050275,0.17255
"84940",0.5543,0.6698
"84941",-2.3832,-1.0664
"84942",-1.5875,-1.9784
"84944",-0.457,0.1198
"84945",0.04275,0.4616
"84946",2.3592,2.0845
"84947",-0.5862,1.2574
"84948",0.4525,-1.4748
"8495",0.3813,3.886
"84950",0.9317,-2.82156666666667
"84951",0.0582,0.39835
"84952",-0.3915,0.55485
"84954",-2.803,-2.5923
"84955",2.3812,2.2438
"84957",0.6871,0.7336
"84958",-0.9519,-0.0667
"84959",-1.4704,-0.441275
"8496",2.4916,5.562125
"84961",-1.78424,-1.08738
"84962",-0.891975,-0.425
"84964",0.1525,3.1858
"84966",0.8199,0.3718
"84967",2.5733,2.1511
"84968",-0.9958,-0.938
"84969",2.7711,-1.8707
"8497",3.5276,4.1265
"84970",2.7003,0.3794
"84971",-1.682,-2.36
"84973",-0.3954,-1.0277
"84975",0.1149,1.1973
"84976",3.5422,0.95455
"84978",-2.2473,0.947
"8498",-2.0188,-1.542325
"84981",2.4853,3.0146
"84983",-1.1291,-1.3923
"84984",4.5344,0.7401
"84985",-0.91755,0.048075
"84986",-4.6969,-4.77025
"84987",-1.7357,-1.3579
"84988",2.0175,-2.8332
"84989",-1.6293,-0.8348
"8499",1.7171,-0.866
"84991",-2.201,-3.83153333333333
"84993",-3.1391,-1.5839
"84996",2.2546,1.4943
"8500",0.920625,2.176
"85001",-1.7399,-2.89915
"85002",2.6982,2.7383
"85003",-1.09663333333333,0.351233333333333
"85004",0.36515,1.94545
"85007",0.268,-1.62623333333333
"85009",-1.2418,-0.3537
"8501",0.0698,1.4593
"85013",-0.1346,2.571
"85014",0.8078,0.3104
"85015",2.7221,3.93005
"85016",-0.4953,-1.22885
"85019",-0.40085,-0.1359
"8502",0.455833333333333,1.71403333333333
"85021",-0.9351,-6.1495
"85025",3.8383,2.968
"85026",1.1036,1.045
"85027",1.2009,1.286
"85028",2.217,2.24875
"8504",3.83865,1.8367
"8505",-2.9575,-0.6184
"8506",1.4155,4.1169
"8507",-2.66825,-3.6001
"8508",0.3378,-1.71795
"8509",-2.95905,-1.5186
"8513",-1.5079,1.3876
"8514",0.37435,1.1675
"8515",-0.5908,0.7831
"8516",-0.509,-0.733666666666667
"8517",2.7324,2.81525
"8518",0.85205,0.39865
"8519",1.1255,1.52865
"8520",-0.2656,-1.8783
"8521",-0.0514,0.8441
"8522",-1.8376,1.07988
"85236",1.8597,1.6613
"8525",-1.9401,-1.4819
"8526",0.516933333333333,-0.0655333333333333
"8527",-0.8244,-1.3837
"8528",2.13675,1.1193
"85285",0.8839,0.3325
"85289",-0.506,-0.1082
"85290",0.2524,-0.0675
"85291",-0.4953,1.9775
"85293",-1.4451,-1.4875
"85294",-1.0515,1.0077
"8530",-1.5189,-1.2098
"85300",-1.5086,0.0251
"85301",-0.148,0.06625
"85302",1.4944,1.53565
"85313",0.9047,-0.3643
"85315",-3.1968,-3.66
"8532",-0.0558,1.8026
"85320",-1.2524,-0.2245
"85329",4.0508,0.1821
"8533",1.2501,-0.8188
"8534",2.69305,1.3577
"8535",-0.4665,2.15415
"85352",-0.05605,-0.53955
"85358",-1.1852,-0.8925
"8536",-0.8274,-2.0702
"85360",-0.25645,1.36485
"85363",0.2931,-0.2645
"85364",-2.5704,-1.1158
"85365",3.5589,2.1939
"85366",-0.1232,0.1891
"85369",-3.0825,-3.1673
"8537",-0.1469,2.0955
"85371",-1.27535,-0.48775
"85377",-1.27285,-0.75945
"85378",-1.0296,-1.0201
"85379",-0.56505,-0.32895
"8538",0.385,0.4911
"8539",0.054975,-2.116
"85395",-0.8115,0.1223
"85397",-1.2719,-0.63115
"8540",1.940825,0.59515
"85403",1.9833,0.6541
"85406",-0.51375,-0.56105
"85407",-1.19755,-0.774625
"85409",-1.2282,-2.051
"8541",-0.615,1.97445
"85413",-1.4634,0.17255
"85414",-1.0313,0.07865
"85415",-1.3587,-0.7631
"85416",-1.0292,-1.6517
"85417",0.0917,1.159
"8542",1.9556,1.5893
"8543",-1.3401,-0.86134
"85437",-1.57965,0.53985
"85438",2.4452,2.6663
"85439",2.081775,1.86015
"85440",-0.302766666666667,-1.31786666666667
"85441",0.6556,1.43005
"85442",-2.45313333333333,-1.84743333333333
"85443",-0.098,-0.4743
"85444",1.6153,-2.0769
"85445",-1.321425,-1.9027
"85446",-2.9587,-2.3384
"85449",0.81895,3.20495
"8545",0.577,-1.39336666666667
"85450",-0.5611,-0.6033
"85451",0.0352,0.13605
"85452",-0.5923,-1.2725
"85453",0.5535,-1.6765
"85455",-0.5543,0.71015
"85456",0.7864,0.3014
"85457",-0.446,-1.8169
"85458",0.1456,2.136
"85459",0.930933333333333,-1.1476
"8546",-0.98045,-0.58795
"85460",0.056,-1.572
"85461",-0.0942,-0.3578
"85462",-3.0104,1.525
"85463",0.024,-2.0672
"85464",0.201425,0.56365
"85465",2.10665,2.1742
"8547",0.2832,2.6486
"85476",-0.415033333333333,3.62663333333333
"85477",0.40675,0.8796
"85478",-1.31385,-1.26115
"85479",-1.34435,-0.18395
"8548",2.34705,2.575325
"85480",3.018,1.8677
"85481",-1.8608,-0.2515
"8549",-1.1189,0.083
"85495",-0.2663,-0.2191
"8550",-0.36565,0.4075
"85509",-0.32395,-0.6086
"8552",-1.4725,-0.6837
"8553",4.88145,5.16725
"8554",-3.45783333333333,-1.79406666666667
"8555",2.31355,3.12545
"8556",-0.25262,-0.43852
"85569",0.0889,-0.2473
"8557",-0.0342,-0.1229
"8558",-1.19576666666667,0.0381666666666667
"8559",-1.4102,-0.31755
"8560",1.2455,-0.6815
"8562",0.435733333333333,0.398633333333333
"8563",-0.2117,-0.3942
"8564",0.8907,0.384633333333333
"8565",1.3731,2.3595
"8566",0.96465,2.718125
"8567",-1.9669,-0.42115
"8568",-0.55905,0.31595
"8569",2.24855,0.89765
"857",4.70875,3.90225
"8570",-2.01405,-1.21185
"8572",-1.38095,-1.5898
"8573",-2.51734,-2.20286
"8574",0.0779,-1.2689
"8575",-0.608,-2.4081
"8576",1.70215,0.83155
"8578",-1.51855,-0.85575
"858",1.9668,-0.3644
"8581",0.047,0.146
"85865",1.71273333333333,3.91736666666667
"8587",-1.324,-0.8077
"859",-0.2962,-0.2211
"8590",-1.1417,-0.0446
"86",1.0692,0.9941
"860",2.69418,0.083
"8600",-1.10545,-0.328
"8601",-1.07895,-6.198
"8602",1.0451,1.0245
"8603",-2.5074,-6.1965
"8604",-0.6152,-0.54165
"8605",-0.9699,1.883
"8607",4.7215,2.7155
"8608",-0.1638,-0.002
"8609",-1.64316,-2.1115
"861",0.04963,1.37998
"8611",2.4123,3.36855
"8612",3.0603,1.6399
"8613",-2.0465,-2.56273333333333
"8614",-0.40285,1.71095
"8615",1.14915,1.0513
"8618",0.04334,-3.63318
"862",-1.27596,-4.78694
"8620",-0.6619,-1.3868
"8621",1.07723333333333,1.8338
"8622",-1.70406666666667,-1.76173333333333
"8623",-0.0287333333333333,0.0035
"8624",2.0555,1.7456
"8625",-1.6152,-0.3924
"8626",3.75128333333333,0.641816666666667
"8629",-2.01446,-1.2538
"863",-1.9441,-1.3937
"8630",1.0285,2.02485
"8631",0.0143,1.0403
"8632",-0.3233,0.4534
"8633",0.7268,1.540175
"8634",2.09335,2.0108
"8635",1.7738,-0.462533333333333
"8636",0.3346,-0.6319
"8638",0.7049,1.81655
"8639",1.3458,2.4978
"864",0.0986666666666667,-0.8115
"8642",-1.7113,-2.99435
"8643",0.4094,-0.1584
"8644",4.6874,0.2611
"8645",-1.5554,0.9614
"8646",-0.68285,0.60145
"8647",1.1267,1.0584
"8648",-0.6582,-2.9366
"8649",-0.05715,-2.3559
"865",0.26765,1.8073
"8650",-0.8387,2.1582
"8651",0.87275,0.92065
"8653",0.9861,-0.5156
"8654",0.0658,1.12455
"8655",-0.1771,0.4907
"8658",-0.2372,-2.1793
"8659",-1.74475,-0.37505
"866",-0.9441,-2.0427
"8660",-1.0097,-2.09865
"8661",-2.67483333333333,-3.7363
"8662",3.0044,4.23616
"8664",0.8567,-1.2993
"8665",-1.59525,-3.14495
"8666",0.3911,-0.4083
"8667",0.30725,-2.6339
"8669",-2.59756666666667,0.494666666666667
"867",-1.0367,-2.0219
"8671",-0.2429,-1.228
"8672",-0.18065,-0.122475
"8673",0.8049,0.4756
"8674",1.68456666666667,1.86553333333333
"8675",1.1183,3.06673333333333
"8676",0.4177,0.80225
"8677",0.0472,0.0351
"8678",-0.03375,2.80235
"868",2.5838,0.11415
"8682",-3.8328,-6.5407
"8683",-0.50285,0.26685
"8685",0.3159,0.6451
"8687",-1.4799,-0.4554
"8688",0.1684,1.3946
"8689",-1.6543,0.2316
"869",-0.8452,0.2396
"8690",-0.1864,-0.6694
