"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"285",0.390915111356361,0.421854000431641
"286",0.0499972197067415,0.0585642748968005
"287",0.0411912676445705,0.0418606254333138
"288",0.281004148605773,0.0834869295910478
"290",0.310493889373945,0.216663237157084
"291",0.0551030950299925,0.0437522096239096
"292",0.0299753857127586,0.0264072859104004
"293",0.0703740942829077,0.0646469996633267
"301",0.0338166734749686,0.0258123850943527
"302",0.0462360807584538,0.0333276183736453
"303",0.379717482241351,0.323121514088835
"304",0.58522433768164,0.268537489988348
"306",1.5978260605246,0.194872404125791
"307",0.0903829380175919,0.0393880929508449
"308",0.0332409618441015,0.0232289409636083
"309",0.0359690844233056,0.0353181155010288
"310",0.0386239545261197,0.0314732885723959
"311",0.0521647690289779,0.0397473468904333
"312",0.909261822123321,0.568270446915934
"313",1.51022971609309,0.847182468021968
"314",0.379464690956968,0.393025753685512
"316",0.722476530521093,0.172451638278044
"317",0.0556180032652164,0.0435987934496807
"318",0.0701177201308217,0.064077309394555
"319",1.23564354300559,1.19778209082588
"320",0.197636310752615,0.13669626393953
"321",0.266501539675922,0.273282809826065
"322",0.0558760137513097,0.0517189526586351
"323",0.0312434850765,0.025404123992582
"324",0.0443374031371634,0.0404910657521133
"327",0.115303140614003,0.0997101129900334
"328",0.0348195570552729,0.0333893276613677
"329",0.0435446837125147,0.0327767513203768
"330",0.249107302980123,0.0718338636884293
"331",0.0362414156293933,0.0299376272362241
"332",0.0785574200419136,0.0670676962972398
"333",0.0535532154286197,0.047592848116925
"334",0.0319526106907701,0.0268568653629514
"335",0.919944200751814,1.17843743735569
"341",0.273269257350387,0.332063265547685
"347",0.437724241376747,0.313309947075101
"348",0.424339825112421,0.327275458648116
"351",0.0291012183801436,0.0248935199962219
"353",0.0650720609920943,0.0655091430530236
"355",0.0586950594171157,0.0576388813276832
"357",0.0664832423653449,0.0588708426124536
"358",0.202493252417884,0.197060129010421
"359",1.84314969361335,1.0944885055322
"360",0.540113387163995,0.522159501897638
"361",0.725281806967693,0.811746729339932
"362",1.86201782458693,1.18521614232302
"363",1.36337072116112,1.25724058250416
"367",0.0481177415470933,0.0429264726595398
"368",0.458451769870315,0.236332051147511
"369",0.0679276810380973,0.0568609772562583
"372",0.0352932778847618,0.0288121314749722
"373",0.0597326632509986,0.0533403771593033
"375",0.0378794304569929,0.0328587325905554
"377",0.0350127240400887,0.0305301849908386
