"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"4068",1.30252054186098,1.20056452254115
"4069",0.877061624456559,0.818942919809554
"4070",1.36198419346615,1.1109659023405
"4071",0.241462616036742,0.235491944314094
"4072",0.814619357736358,0.825063674759003
"4074",0.179006085192698,0.167815070015559
"4076",0.165036218355612,0.151598837209302
"4077",0.180564736991217,0.162563761366157
"4082",0.157776948899664,0.154555486254378
"4084",0.35176206083918,0.312204351939451
"4085",0.275371309710616,0.25665965014154
"4086",0.212662313179604,0.193449470421508
"4087",0.18812541694463,0.172758587694957
"4088",0.228387438249824,0.20826048951049
"4089",0.184510250569476,0.172189955585924
"4090",0.174412986762006,0.16223599173829
"4091",0.417027191875062,0.427763034655011
"4092",0.389967898031269,0.322786100566036
"4093",0.520896902450301,0.48447431051379
"4094",0.402010050251256,0.338563023711892
"4097",0.297763048881524,0.277451329534663
"4101",0.730420297283444,0.823756665578409
"4102",0.82382810520448,0.833271449409893
"4105",0.81486571145646,0.881939217772703
"4109",0.77543453617986,0.865077982051059
"4110",0.832429960848567,0.883235793845573
"4111",0.712588896286111,0.742255205917535
"4113",0.84139514755563,1.0202136400986
"4116",0.301918545944127,0.272585920325988
"4117",0.540628115653041,0.505927587311759
"4118",1.24427480916031,0.988850885315293
"4121",0.338899360380682,0.219601925385793
"4122",0.27948571064859,0.26693379126121
"4123",0.24855186940495,0.237835379718054
"4124",0.229262763910488,0.205141034461192
"4125",0.287931703531238,0.261659129451668
"4126",0.273520971976311,0.248447204968944
"4128",0.58112560959536,0.554908598510494
"4129",0.849709244827723,0.8728832197053
"4130",0.166196889028082,0.152460152460152
"4131",0.172197640117994,0.158612275210864
"4133",0.177009104049907,0.306713163340176
"4134",0.166666666666667,0.148732486955093
"4135",0.628430531732419,0.542362955681509
"4137",0.450012428535918,0.540082219938335
"4139",0.329542566188106,0.332251372443867
"4140",0.177557427152913,0.17207668944571
"4141",0.224290017211704,0.203885393917664
"4143",0.831720029784065,0.742028985507246
"4144",0.193100763512156,0.184542713567839
"4146",0.876457547577232,0.84715787094587
"4147",0.522466890375871,0.526382422608838
"4148",0.547456612806703,0.316632851641754
"4149",0.204968944099379,0.201364069573505
"4150",0.176510584749031,0.171360511397901
"4151",0.951440768409819,0.887568370585455
"4152",0.269500372856078,0.253054013124684
"4154",0.184188573506449,0.167494800092443
"4155",0.56807133015898,0.221477165456854
"4157",0.296165208580114,0.307323142552435
"4160",1.111004784689,0.951134096184387
"4162",0.236689639503181,0.226312700492841
"4163",0.297925147734734,0.242190753852561
"4166",0.381092456408122,0.368378937073507
"4168",0.95896528479946,0.576750097770825
"4170",0.150815217391304,0.142725379351384
"4171",0.214528840893896,0.204985891187239
"4172",0.18952912971077,0.178869950705576
"4173",0.25373924553276,0.245621468926554
"4174",0.204089321186383,0.197035527186254
"4175",0.266192610913588,0.24885234955346
"4176",0.190180619864014,0.184844583409969
"4179",0.174914486015949,0.154335192480206
"4185",0.522771072116848,0.565764023210832
"4188",0.462419293313177,0.809047051643465
"4189",0.286054976779214,0.262870403427347
"4190",0.185425101214575,0.17313177410154
"4191",0.206098163060318,0.193433367998811
"4192",0.213542595565067,0.192904052102352
"4193",0.197853235628032,0.184723304754482
"4194",0.213150193772903,0.203705946469662
"4199",0.254807692307692,0.381971474273527
"4200",0.224627967738271,0.217877094972067
"4201",0.23407022106632,0.208604332000716
"4204",0.20217844124284,0.186555848823496
"4205",0.222781268407618,0.2048802946593
"4207",0.529127192098367,0.490933896664026
"4208",0.304481649937265,0.229222837502387
"4209",0.282996432818074,0.264618328726345
"4210",0.878205128205128,0.873516168645108
"4211",0.673484699825702,0.668430801799418
"4212",0.797531727493193,0.236842105263158
"4213",0.43890048929473,0.304010768077421
"4214",0.214342781053833,0.217338217338217
"4215",0.215815691158157,0.192784125075165
"4216",0.199533935333528,0.190569279071145
"4217",0.368794901506373,0.261434780874905
"4218",0.229508196721311,0.214223156419688
"4221",0.219095751946455,0.208633858854067
"4222",1.04803286459156,0.825938669564168
"4223",1.11013655704213,0.486643408921007
"4225",0.86280487804878,0.8005698005698
"4232",0.731689814970056,0.250025683700097
"4233",0.339748860153973,0.202974620530646
"4234",0.3145948357593,0.306216209356042
"4236",0.21976902173913,0.206494057724958
"4237",0.77671428313438,0.390283257319268
"4238",0.194103014340064,0.183220421001694
"4239",0.392006947312168,0.459982237822865
"4240",0.312597922590379,0.26623006833713
"4241",0.767705382436261,0.640484903140771
"4242",0.454676489429853,0.501375756666166
"4245",0.225270859715773,0.206578188113099
"4247",0.186585365853659,0.179271463208016
"4248",0.636491521139453,0.75
"4249",0.265551925171375,0.252131325956829
"4253",0.282356456351775,0.263814892826168
"4254",0.239523777493778,0.228262823792994
"4255",1.13070444604035,0.807466462423989
"4256",0.603645826143376,0.37335011732499
"4257",0.679098106178205,0.168701888892324
"4258",0.742658329269142,0.289044289044289
"4259",0.238019732205779,0.208987294469357
"4261",0.442513235441015,0.404934687953556
"4267",0.233131337424788,0.158950425222983
"4277",0.63943077491544,0.305886970172684
"4281",0.209171800136893,0.185268322403758
"4282",0.476360227617803,0.463050083308831
"4284",0.85136257265796,0.936111747194871
"4285",0.404155772670978,0.397178237921234
"4286",0.599283096594709,0.583897658303754
"4287",0.230278401596977,0.222520865751874
"4288",0.253236778582401,0.23192852630629
"4289",0.174016557545587,0.161252446183953
"4291",0.275060348113327,0.248292164559433
"4292",1.05287846065143,0.301391035548686
"4293",0.605449267372447,0.26084442988457
"4294",0.526787633830675,0.507075612523137
"4296",0.298250360750361,0.277054437275432
"4297",0.169261534066562,0.156835134723702
"4298",0.193986968344364,0.184531719080663
"4299",0.189567762504573,0.174603174603175
"4300",0.299167533818939,0.2803346069237
"4301",0.182858596134283,0.176254513759183
"4302",0.288698819340713,0.277241974953217
"4303",0.38563956252972,0.36553692472351
"4306",0.756654360588271,0.199972319616165
"4311",0.891661386172527,0.475228489906773
"4312",0.853840336199974,0.566787027660822
"4313",0.302598491198659,0.279139143405071
"4316",1.08284977433914,0.812017891805216
"4318",0.655801365027065,0.670896728154033
"4319",1.14032655937977,0.790426712397861
"4320",0.451973684210526,0.486634460547504
"4323",0.46271628288962,0.238371252870057
"4324",0.386147913782875,0.406057098765432
"4325",0.245921645787153,0.275073227121414
"4326",0.522734381108765,0.364360038664923
"4327",0.567213704272778,0.324514972360361
"4329",0.275056910569106,0.263288526282162
"4330",0.32428862228767,0.468508287292818
"4331",0.235088051505397,0.222761173106039
"4335",0.300063653723743,0.293382352941176
"4336",1.14945452111639,1.0279183230936
"4337",0.297062192967127,0.294099623566489
"4338",0.253313592780598,0.23645842537775
"4340",1.26642263553621,1.07692940370117
"4343",0.259854299466632,0.223926380368098
"4345",0.79472454211127,0.797334042678962
"4350",0.303270363599431,0.302590802032974
"4351",0.231748071979434,0.220034084453702
"4352",1.26491994177584,1.14314516129032
"4354",0.539479561283065,0.333291408896889
"4355",0.341285590064881,0.366521155137676
"4356",0.406132121094883,0.389121604468139
"4357",0.292497725858189,0.301487269977313
"4358",0.23526562247699,0.224598930481283
"4359",1.13054994954591,0.984794375313878
"4360",0.963287442636629,0.808319714752637
"4361",0.311693730658229,0.28139391023438
"4363",0.205618607257952,0.186896660864061
"4430",0.221895126944515,0.206198670316777
"4435",0.701807493199965,0.876031621926853
"4436",0.253442555565343,0.23978116451739
"4437",0.296338639228447,0.25709535684598
"4438",0.812567360135863,0.837317503609819
"4439",0.369109378397689,0.363839046455292
"4440",0.31736607251713,0.315815445349124
"4478",0.18682252922423,0.173720307795249
"4481",1.1710379703437,0.802909298345693
"4482",0.257051282051282,0.236546762589928
"4485",0.529203594288528,0.515801310636318
"4486",1.02405810258738,0.886795626576955
"4487",0.251527039777524,0.259166405515512
"4493",0.981363477653631,0.660873739798368
"4494",0.769046960780442,0.74951947593457
"4495",1.08718299987256,1.18371886120996
