"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"101927911",-0.517,-0.9256
"101927919",3.3549,2.0435
"101927934",-0.5361,6.1448
"101927943",-5.4613,-1.1896
"101927944",3.0681,0.6101
"101927949",0.6024,-1.9061
"101927953",1.9838,1.6908
"101927957",0.3828,-0.316
"101927963",0.568,0.634
"101927966",2.3544,-0.7356
"101927971",1.6645,-0.2549
"101927972",1.8659,1.866
"101927974",1.3129,0.0158
"101927975",-2.516,-1.8432
"101927978",1.1321,-0.5988
"101927979",0.4939,0.2093
"101927983",1.4881,-0.0565
"101927989",0.0556,-0.5174
"101927992",-3.5523,-0.6153
"101927999",-2.0714,-2.8465
"101928000",2.5472,2.0468
"101928001",0.1638,-1.013
"101928005",0.0283,-5.1884
"101928020",-0.1342,-1.141
"101928021",-0.2748,-1.4119
"101928032",0.5032,-0.1408
"101928034",1.198,0.0835
"101928042",-0.9415,-2.0124
"101928043",0.6249,0.2708
"101928045",-0.0855,-1.6128
"101928047",-0.9714,-0.8047
"101928053",2.9856,2.6659
"101928059",0.7596,0.1629
"101928062",1.3115,0.3002
"101928063",-0.1895,1.5155
"101928068",-0.9922,-1.6991
"101928069",1.0784,0.544
"101928076",-2.3201,1.9295
"101928077",1.9925,2.4295
"101928079",-2.6081,3.4917
"101928080",-3.8045,-3.2839
"101928081",2.7873,2.0695
"101928085",0.3242,0.6485
"101928089",1.0974,-0.3127
"101928092",-5.9958,-0.2612
"101928095",-0.8747,1.2992
"101928100",1.8267,1.0809
"101928101",0.7688,1.168
"101928103",-1.798,0.0468
"101928105",1.1533,0.5552
"101928106",-3.4468,1.6782
"101928111",5.5649,3.5809
"101928118",1.0993,2.5101
"101928119",0.4828,0.2693
"101928120",3.0223,2.1033
"101928123",-4.1063,-3.3555
"101928126",1.6611,-0.4019
"101928135",-2.3763,0.0325
"101928147",0.7447,0.1385
"101928150",0.9606,-0.3025
"101928151",-3.0343,-0.6491
"101928153",-5.36,-0.3188
"101928156",0.6188,-0.523
"101928158",4.2512,5.9043
"101928173",0.0841,-0.3321
"101928176",5.8778,2.3292
"101928180",1.3006,1.6577
"101928188",1.8731,-1.2527
"101928191",-1.3005,-1.325
"101928205",1.8383,0.3475
"101928212",1.6832,2.0122
"101928214",-0.4819,0.0127
"101928215",4.8716,2.4546
"101928222",1.6798,2.1011
"101928230",-1.7878,-0.5534
"101928234",1.1011,1.2182
"101928236",1.2966,0.3894
"101928237",0.8784,-0.0622
"101928238",1.1188,-0.5709
"101928243",0.5794,-0.9907
"101928255",0.2774,1.0768
"101928263",1.4287,2.5185
"101928266",0.0663,-2.7496
"101928274",1.2186,0.5459
"101928279",-2.2955,-2.3346
"101928284",1.1667,0.6372
"101928288",-2.307,-0.8876
"101928292",1.102,0.8142
"101928295",0.4103,-0.9527
"101928311",0.2151,-2.2836
"101928323",0.8831,0.9426
"101928324",-1.5944,-0.2334
"101928331",-0.3052,0.6839
"101928336",1.7699,1.5807
"101928337",2.0012,1.4394
"101928344",1.1313,-0.4096
"101928346",1.5296,-0.649
"101928350",4.762,1.2005
"101928351",0.287,-0.6438
"101928352",2.0497,1.7225
"101928363",-2.3721,-0.2429
"101928369",2.6603,3.5233
"101928371",-0.1177,1.8552
"101928373",-3.7984,-2.7017
"101928376",1.1564,-0.5452
"101928377",-1.9798,-2.7207
"101928378",0.3963,0.6813
"101928381",2.3476,1.5229
"101928386",-2.6909,-1.4259
"101928387",-0.9319,1.7169
"101928402",3.6607,1.8484
"101928403",1.7459,1.0738
"101928414",0.4972,0.4924
"101928415",-1.3677,0.2696
"101928419",-1.7158,-2.5564
"101928421",-0.4758,-1.6188
"101928424",0.694,-0.0468
"101928429",1.6033,1.2757
"101928433",-0.9658,-0.7324
"101928436",-4.1345,-1.6211
"101928445",-0.2047,-0.2664
"101928450",-3.7798,-0.5144
"101928461",-3.2078,-2.7357
"101928462",4.5728,2.0341
"101928464",0.9198,0.9761
"101928465",1.0055,-0.2346
"101928466",1.8696,1.7817
"101928477",-0.622,-0.6684
"101928483",1.3043,1.4699
"101928487",1.9134,0.129
"101928489",-2.8945,0.3973
"101928491",-1.4997,-0.055
"101928504",2.264,-1.3046
"101928510",3.5332,1.0358
"101928512",-0.4953,2.4775
"101928514",-1.6391,-1.0395
"101928521",5.5941,-0.9661
"101928525",0.9613,0.0083
"101928527",0.5115,-0.4024
"101928529",1.7399,1.7699
"101928530",1.2971,0.9821
"101928539",-2.3084,-0.8696
"101928545",1.719,2.7499
"101928554",-0.5283,-0.7837
"101928557",3.4249,1.7929
"101928571",-1.0736,-0.5501
"101928576",4.4899,2.5904
"101928578",-0.3302,-0.105
"101928590",2.6405,1.4336
"101928595",1.8086,-0.3398
"101928601",-0.5217,1.5524
"101928602",2.5477,5.0437
"101928603",-1.9527,0.1887
"101928617",-3.0461,-2.1889
"101928630",0.9014,-0.9439
"101928636",-0.7954,-1.4997
"101928646",0.4229,-0.9591
"101928649",1.9484,1.0985
"101928650",-1.0629,0.0934
"101928658",0.3452,-0.7592
"101928659",3.845,2.4962
"101928669",0.0304,-2.2674
"101928673",4.3612,4.9948
"101928674",-2.2618,-0.2469
"101928677",-1.8407,0.7535
"101928687",-3.0871,8.6871
"101928689",2.1576,-0.5938
"101928707",1.3224,-0.0141
"101928710",1.9104,1.122
"101928716",0.3237,2.8999
"101928718",0.3285,-3.6001
"101928725",-0.8212,-1.0461
"101928728",0.8883,1.2758
"101928736",1.8011,-1.5087
"101928738",0.5155,-0.5771
"101928741",-2.6807,0.261
"101928745",-3.7747,-2.1516
"101928762",0.0268,0.0494
"101928764",0.0765,0.1285
"101928766",2.7228,2.0906
"101928767",1.3937,-0.0901
"101928782",3.719,3.9173
"101928784",1.1903,-2.2049
"101928794",-4.1561,-1.0315
"101928796",2.5106,-0.5366
"101928817",2.437,1.4493
"101928820",-3.5371,-2.7605
"101928824",-0.1212,-0.3611
"101928837",-1.2491,-0.532
"101928842",2.2755,1.0477
"101928846",-0.1642,-0.6785
"101928847",4.2138,2.9463
"101928855",2.6613,2.2325
"101928856",1.7493,2.0441
"101928864",1.7579,2.6914
"101928865",0.2889,-0.4282
"101928868",-1.934,-0.4402
"101928895",2.0675,2.5724
"101928906",3.0746,0.9652
"101928913",-0.7467,0.458
"101928931",0.064,-0.2858
"101928933",0.268,-0.715
"101928940",-3.3898,-2.0574
"101928943",-1.2223,-1.1482
"101928953",1.067,0.4903
"101928963",2.769,2.1941
"101928969",2.4495,1.6276
"101928979",1.8826,-0.2055
"101928982",-1.7357,1.7968
"101928991",-0.0097,-2.5235
"101929003",4.6948,2.5862
"101929004",0.7085,2.8553
"101929007",2.1759,3.9374
"101929008",2.3443,1.1564
"101929018",-0.3235,0.4816
"101929025",3.4128,0.2061
"101929028",-2.9913,1.6514
"101929043",-2.3215,-1.7541
"101929045",3.4233,-0.7068
"101929054",1.3867,0.1472
"101929057",-1.0051,-0.969
"101929066",1.6282,-0.913
"101929072",-2.6941,0.8128
"101929074",0.8907,1.5389
"101929077",-1.9616,-1.9626
"101929086",0.1638,-1.013
"101929089",-0.3669,-1.1763
"101929099",-1.3144,1.2464
"101929107",-3.4109,-3.8393
"101929109",-1.0932,-1.3867
"101929110",-3.4732,0.5141
"101929120",-3.2723,-4.8284
"101929125",-0.7767,-2.3053
"101929128",-1.2675,2.0013
"101929134",0.3538,1.8703
"101929140",1.2965,1.6139
"101929145",-0.6766,-1.3532
"101929147",-0.1677,0.9201
"101929151",-3.6235,-4.5686
"101929159",-1.172,-0.7628
"101929162",-0.0128,-0.5746
"101929173",-3.5649,-3.1927
"101929174",-0.8465,0.8116
"101929184",-2.2978,-1.0471
"101929185",0.7532,-0.0347
"101929188",-0.97,-1.0983
"101929191",1.3677,0.5004
"101929200",1.5739,1.281
"101929201",2.9819,2.3747
"101929204",-0.0485,-0.2581
"101929212",2.8096,1.2519
"101929215",0.9928,2.2375
"101929224",3.7886,3.0701
"101929225",3.6012,2.3716
"101929231",0.5406,0.732
"101929234",2.7263,4.1393
"101929240",-1.2521,-1.1309
"101929243",2.6699,2.0774
"101929248",-6.8377,-2.3045
"101929255",0.4266,-1.8648
"101929270",-0.587,-1.819
"101929272",2.152,0.8432
"101929285",0.936,-0.0679
"101929290",-0.4346,-1.5299
"101929291",-0.3757,0.0653
"101929302",-1.7224,0.2154
"101929307",2.925,-1.0459
"101929309",-0.6671,-1.4296
"101929314",-2.6158,-2.2748
"101929322",2.2143,3.2767
"101929335",-1.5039,0.249
"101929340",-0.3222,-1.2202
"101929344",1.4284,7.742
"101929347",1.7484,1.7528
"101929351",1.8459,-0.4113
"101929357",1.9915,2.0903
"101929372",3.2058,4.5844
"101929378",4.104,0.5983
"101929380",6.0567,1.17
"101929387",4.342,1.7286
"101929388",0.3482,1.3103
"101929395",-0.6767,-0.3188
"101929397",1.3346,2.3867
"101929400",0.0409,1.9534
"101929402",1.8307,1.0863
"101929407",1.3611,-0.4913
"101929423",-4.285,-3.2549
"101929427",-1.2023,4.3554
"101929431",-0.1504,-0.2059
"101929439",1.6024,0.83
"101929440",1.3559,-0.4432
"101929441",0.4325,1.5753
"101929452",2.2678,0.4402
"101929457",1.5168,-3.365
"101929459",1.3883,3.3317
"101929467",-4.3578,1.0957
"101929469",0.5705,0.5809
"101929470",-2.285,-0.8672
"101929475",0.0981,0.0129
"101929479",2.3661,1.6086
"101929480",2.9432,1.2273
"101929484",-4.5924,-0.4826
"101929494",0.467,-2.2476
"101929506",-1.125,-1.6009
"101929507",-2.6575,-1.5647
"101929511",5.5996,4.4272
"101929512",-0.886,-0.1965
"101929516",1.5926,1.6055
"101929523",5.6804,1.9043
"101929524",2.4161,-1.0318
"101929534",-4.4428,1.1412
"101929536",0.7802,2.5305
"101929540",1.3964,-0.2656
"101929541",4.7703,4.1248
"101929542",3.4406,1.6977
"101929548",0.3726,-1.425
"101929549",-1.116,-2.2249
"101929552",1.0419,1.9042
"101929555",-6.2179,-4.5552
"101929566",6.7355,1.1048
"101929577",0.0699,-0.9529
"101929579",-1.2673,-0.2496
"101929580",0.5865,-0.1787
"101929583",5.3136,3.0524
"101929594",3.1972,0.3843
"101929595",-1.8657,0.1814
"101929599",2.0171,0.1974
"101929602",2.8788,0.3114
"101929609",1.496,1.3486
"101929628",4.2433,0.7198
"101929634",3.6493,0.6722
"101929638",0.366,-0.0997
"101929639",-3.9217,-2.242
"101929643",-1.7604,-0.6811
"101929664",1.913,1.9107
"101929679",2.0517,3.0169
"101929680",-2.3843,-1.5961
"101929690",-0.8325,-2.3226
"101929691",2.2776,0.8379
"101929693",0.0826,1.0921
"101929698",3.7263,0.9189
"101929703",3.2846,1.1327
"101929704",-0.0033,-0.3311
"101929705",3.6558,3.4946
"101929709",-1.7629,-1.5122
"101929715",3.3925,1.7401
"101929717",-3.351,-1.4947
"101929718",2.7909,2.4005
"101929723",2.3225,0.3156
"101929732",0.8702,-1.1863
"101929736",0.3177,0.8801
"101929741",-0.2507,0.7412
"101929746",-1.0831,-0.236
"101929748",3.54,1.7013
"101929754",-0.8324,-0.5881
"101929760",3.3645,1.5146
"101929762",1.5522,1.9541
"101929767",-0.1422,0.057
"101929768",0.3509,1.8773
"101929769",1.7931,2.058
"101929770",-0.929,0.2841
"101929774",-1.1922,-2.3658
"101929780",-0.5033,-0.4311
"101929790",0.6491,-0.414
"101929796",4.0828,3.989
"101929802",1.2131,3.3032
"101929805",-2.3184,-0.4703
"101929819",0.0201,-1.2306
"101929823",2.1962,0.2695
"101929828",2.8888,2.5608
"101929829",-0.3386,-4.3206
"101929846",-0.0803,-0.476
"101929882",0.9598,-0.9608
"101929894",3.8213,2.5123
"101929898",5.8499,2.101
"101929908",1.5693,-0.3493
"101929918",2.7477,2.2559
"101929937",1.5388,1.0066
"101929947",-1.297,-0.0547
"101929950",-0.9187,-0.9612
"101929951",1.4506,-5.0711
"101929959",1.8586,-1.2881
"101929977",1.3151,-0.2124
"101930010",-0.1651,-0.924
"101930023",-0.0471,1.3128
"101930053",-4.2892,0.3257
"101930071",-0.0646,0.3286
"101930085",1.2234,-0.2818
"101930100",0.2456,-3.7893
"101930105",1.7616,-0.3411
"101930112",1.3601,-0.549
"101930129",-0.11,-0.4746
"101930370",-1.5411,-0.0683
"101930421",4.1831,0.0535
"101930434",1.6906,2.3231
"101930452",2.1046,2.229
"101930496",-2.3944,-2.5987
"101937451",-0.0949,-0.4567
"101954266",0.865,0.8795
"101954276",0.0447,-1.3303
"102060282",5.0908,2.4493
"102157401",0.1517,-0.4431
"102157402",-0.1289,0.5425
"102191832",-5.363e-05,0.313
"102216342",-1.3517,-0.373
"102288414",0.9247,0.4234
"102465136",-1.2627,-2.2981
"102465451",1.4302,2.9849
"102465508",0.3572,-1.7234
"102465834",-1.6971,-0.5186
"102467073",-1.2373,-2.7774
"102467080",-2.0656,2.9608
"102467147",2.0468,-1.1132
"102546175",0.2793,2.6628
"102546226",2.8641,3.3228
"102546229",0.3182,2.0771
"102546294",-0.0205,-0.2386
"102606463",-2.1189,1.3678
"102606465",-0.0023,0.6476
"102659288",-0.4495,-0.0511
"102659353",-4.0905,-2.8712
"102723099",1.0998,0.0517
"102723166",2.417,0.2463
"102723167",-1.7084,-1.6542
"102723305",4.3846,3.2545
"102723313",3.5418,1.3853
"102723323",5.3016,-1.5548
"102723324",3.9942,0.669
"102723331",0.0725,-0.1105
"102723332",0.0224,-1.6166
"102723334",0.7951,0.2949
"102723335",0.6389,0.9185
"102723340",-0.1625,-0.582
"102723342",-0.0025,-0.2138
"102723344",-0.6449,0.0968
"102723347",5.1342,-2.0525
"102723354",-0.5258,-0.609
"102723356",-0.005,-8.4782
"102723360",0.3235,-2.1501
"102723381",1.0018,0.0502
"102723382",-1.0903,-0.5321
"102723385",0.3767,-1.5832
"102723390",0.248,-2.7085
"102723401",2.3085,0.4326
"102723406",3.3274,3.7003
"102723409",-4.3938,-1.5349
"102723436",-2.9137,-3.2263
"102723446",0.5173,1.2359
"102723451",0.7447,0.1385
"102723458",-2.0668,-0.0391
"102723461",0.7819,4.5454
"102723464",-1.8568,-1.6525
"102723465",-0.6748,-0.5801
"102723480",-1.9603,4.435
"102723487",-1.368,2.2166
"102723493",1.169,0.6435
"102723505",0.7279,1.8515
"102723506",-3.2208,-4.6756
"102723508",1.5288,1.1458
"102723510",1.5675,-1.3478
"102723512",0.9719,0.3556
"102723534",1.0104,0.578
"102723543",-2.026,-1.0556
"102723547",6.9428,-1.1817
"102723553",0.7963,-0.0906
"102723555",1.9567,0.3184
"102723557",0.9669,-0.9908
"102723564",1.548,1.2899
"102723566",3.768,3.5589
"102723575",0.171,0.4451
"102723576",-3.7085,-1.0719
"102723582",-0.0619,0.1598
"102723590",0.4597,-2.2791
"102723591",2.511,2.3785
"102723594",-3.943,-3.1575
"102723603",5.9088,1.8647
"102723619",2.512,1.6723
"102723631",9.6675,1.2532
"102723640",2.7138,1.5099
"102723648",2.7674,4.5391
"102723654",-0.8979,0.9177
"102723663",0.9044,0.6727
"102723665",3.3128,1.6852
"102723670",-3.7094,1.8542
"102723672",2.9615,0.8289
"102723675",-0.966,-0.6238
"102723678",2.4255,1.3186
"102723686",-1.2061,0.2043
"102723694",1.7721,1.307
"102723696",-0.8824,0.6579
"102723701",-2.4839,-4.0508
"102723704",-2.5554,-1.0839
"102723708",3.5311,0.5022
"102723714",2.838,2.1813
"102723716",-3.8885,-5.7279
"102723722",1.4891,-0.0049
"102723724",5.8994,3.5579
"102723728",9.6469,9.0361
"102723729",0.7617,-0.7124
"102723730",-4.1978,-3.6508
"102723733",0.9546,3.5726
"102723741",1.1245,2.8917
"102723750",1.4186,0.055
"102723752",1.1962,1.0363
"102723753",1.1499,2.716
"102723758",5.1618,2.2034
"102723759",1.0625,1.6394
"102723761",-4.4976,-2.8616
"102723766",-2.3152,-0.0525
"102723769",5.5571,-1.2488
"102723775",6.0763,-1.1454
"102723780",0.2731,-3.4204
"102723791",-1.2568,0.2003
"102723795",2.3391,-0.2669
"102723798",3.3619,3.4622
"102723809",0.0574,-1.824
"102723811",1.7991,1.261
"102723814",1.1605,0.6264
"102723817",2.1496,3.0152
"102723818",0.6465,-1.8766
"102723819",-2.7071,-2.1057
"102723824",-3.5119,-3.8324
"102723825",0.6335,2.0888
"102723834",-5.6086,-2.7097
"102723840",-1.258,-0.3256
"102723847",1.9148,0.6193
"102723859",-0.4015,0.8209
"102723862",-1.7441,0.3567
"102723870",2.7128,2.6558
"102723872",1.4403,-1.2865
"102723885",2.3305,-0.9134
"102723886",-1.7416,5.2716
"102723896",-3.974,-4.5136
"102723897",0.7636,1.9172
"102723899",-0.6907,-0.1305
"102723904",2.9389,0.8333
"102723914",-5.0941,-4.5155
"102723924",-2.7057,1.5016
"102723927",0.1245,-0.4568
"102723944",0.292,2.6831
"102723989",1.158,1.4139
"102723996",1.7686,-1.8478
"102724009",0.3327,-0.5046
"102724015",-0.1407,-0.2895
"102724019",2.5997,-1.1362
"102724023",0.4339,0.3967
"102724034",2.1521,2.177
"102724064",0.0622,-1.4517
"102724068",-5.9927,-4.2641
"102724077",-2.9682,-0.0902
"102724081",-2.7246,-2.5119
"102724093",4.4863,2.5399
"102724094",1.6585,-3.0768
"102724105",-4.4033,-0.1308
"102724117",-1.7264,-1.0922
"102724135",1.1141,1.5432
"102724146",1.792,-0.0422
"102724149",1.3766,0.2264
"102724159",2.1708,0.502
"102724165",-2.9792,-1.8823
"102724168",-5.2469,-3.9226
"102724190",0.9346,-0.6425
"102724194",-0.5962,-2.1267
"102724197",3.0407,-0.2759
"102724200",-0.8217,-0.8082
"102724219",1.473,-3.8525
"102724233",3.0273,1.3515
"102724238",0.484,-4.1251
"102724246",-1.1028,0.2756
"102724250",-1.597,-1.17
"102724262",-0.5789,-0.8158
"102724273",0.9382,0.1488
"102724289",5.501,1.5594
"102724301",-0.55,0.4808
"102724316",-1.5087,-0.7062
"102724319",-1.8753,-1.9312
"102724322",-1.2621,-1.1214
"102724329",2.4472,-1.3501
"102724330",1.1317,0.594
"102724339",-0.5535,-0.5469
"102724351",1.0818,2.3215
"102724360",-0.3914,0.0457
"102724362",-4.0674,2.247
"102724363",-0.437,-1.6306
"102724364",-1.365,-0.3786
"102724378",1.1024,1.3948
"102724380",1.6552,-1.592
"102724382",-2.7599,-2.6713
"102724386",-2.9119,-1.706
"102724392",0.7618,1.2799
"102724397",-3.3664,-4.4616
"102724398",2.1842,1.943
"102724404",-3.1014,-2.8551
"102724416",-1.0317,0.3606
"102724428",2.1299,1.4321
"102724434",-5.4508,-6.1225
"102724449",1.1541,-0.5133
"102724450",3.9072,0.0766
"102724467",-1.4782,-0.5792
"102724474",-3.3648,0.8758
"102724479",0.7038,1.0042
"102724488",-1.8282,-1.1729
"102724497",0.3758,0.0279
"102724507",3.2562,-1.5038
"102724508",3.3002,1.2187
"102724517",1.3477,-2.1603
"102724521",-1.258,-0.3256
"102724528",-1.4414,-1.0085
"102724530",1.001,0.3774
"102724532",-0.2187,0.1743
"102724542",1.089,1.4395
"102724548",-4.3489,-1.7785
"102724550",-2.2048,-0.8203
"102724552",-1.6603,-0.1557
"102724553",0.8384,-0.9665
"102724560",5.9273,2.7186
"102724562",0.413,0.3926
"102724566",8.4971,2.87
"102724571",-4.6603,-1.3253
"102724580",7.7876,6.0652
"102724591",-1.6986,-1.2563
"102724594",1.1709,0.7357
"102724596",1.4208,0.6977
"102724621",8.7625,4.7501
"102724624",2.0216,0.1524
"102724625",0.8609,-0.3965
"102724642",3.7053,6.2407
"102724646",2.9044,1.694
"102724660",2.9602,0.5653
"102724663",-3.5724,0.3146
"102724668",0.8321,0.2592
"102724672",-4.4359,-3.3033
"102724682",-0.6769,-1.2187
"102724687",-5.5993,-1.746
"102724699",3.5653,1.9853
"102724701",1.832,-1.3283
"102724708",0.0956,0.1921
"102724711",1.8756,-3.0994
"102724723",1.3799,0.1548
"102724727",0.7993,-0.9244
"102724740",-1.2036,2.9142
"102724749",6.7324,3.7226
"102724751",-2.0878,-5.9113
"102724754",-1.9276,-1.0484
"102724765",-0.9161,1.8945
"102724775",-1.1689,1.1819
"102724780",-0.1048,-0.6418
"102724805",3.3135,1.162
"102724808",1.0004,0.0761
"102724813",0.201,-1.8686
"102724814",1.0094,0.4118
"102724820",-0.5426,-1.6139
"102724826",1.0402,1.1376
"102724827",0.5552,0.6695
"102724830",-0.5447,1.4616
"102724832",0.0117,-0.0993
"102724843",2.0478,-1.5584
"102724848",-0.3366,-2.5207
"102724851",-1.2409,-0.136
"102724880",-1.6003,0.6781
"102724883",2.0239,0.7106
"102724895",-0.6197,0.5046
"102724903",-0.3905,-2.844
"102724907",-2.7329,-0.8828
"102724908",-3.7225,-3.0758
"102724916",-1.036,-2.2641
"102724927",-2.3355,-3.3816
"102724943",1.5544,0.5833
"102724951",1.473,-3.8525
"102724956",-0.9484,0.1814
"102724965",1.1191,0.4771
"102724983",2.5271,1.0107
"102725021",0.7163,-0.3529
"102725022",3.4079,1.5812
"102725045",1.0328,-3.1516
"102725051",2.5976,-4.8456
"102725068",-3.5614,0.4813
"102725082",-2.3216,-1.5434
"102725121",0.9672,3.5124
"102725180",5.8152,4.6356
"102725201",3.6405,2.4109
"102725227",0.3448,2.4389
"102725228",-0.3303,0.0507
"102725231",-0.0354,-2.3117
"102725238",-4.1177,-1.6028
"102725509",1.0445,0.9026
"102800317",0.8555,-1.9389
"103021164",0.9959,3.4206
"103021294",-1.0787,0.4751
"103021295",-1.5034,-1.2379
"103021296",3.6536,5.2786
"103091864",2.553,2.7996
"103091865",3.2038,1.6763
"103091866",-3.8745,1.5117
"103171574",5.0834,3.5
"103344926",-3.564,4.8867
"103344928",0.1073,0.1847
"103344930",1.3241,0.3255
"103344931",0.3873,0.2123
"103352539",3.0981,0.376
"103625681",-0.4693,4.0328
"103689912",5.3726,2.2343
"103689917",-2.6287,-2.834
"103695363",0.9519,3.9435
"103695366",-1.4868,1.0478
"103695435",2.345,-2.1028
"103724386",-4.0029,-2.3896
"103752584",-0.8648,-4.9401
"103752586",-0.0583,-1.3517
"103752589",-0.5009,0.2498
"103908605",2.5608,-0.0916
"104266957",2.1531,-2.8489
"104310353",0.5299,-1.0368
"104326051",-0.6662,-2.4404
"104326055",1.9097,2.3365
"104326193",1.211,-0.3408
"104355136",6.238,0.8762
"104355141",3.5615,3.0617
"104355149",-0.9189,-0.0544
"104355295",-1.9828,-2.0443
"104355426",-0.0333,-0.9923
"104413891",4.2717,2.6453
"104472715",1.8299,-0.8612
"104472717",0.4508,6.7324
"104472848",-4.223,-1.378
"104548971",-5.0369,-4.4676
"104548973",-2.2785,-0.9805
"104797538",-0.677,-2.0361
"104968399",0.7717,-0.9217
"105221694",-0.4686,-1.0816
"105274304",-1.9302,-3.6861
"105369147",-5.6207,-4.5335
"105369149",-0.7646,-0.8064
"105369151",-1.8995,-4.5568
"105369154",1.5864,0.7622
"105369161",0.83,-1.0685
"105369164",3.5968,1.9096
"105369171",-0.2915,-0.9651
"105369194",-3.4276,1.2962
"105369199",1.6161,1.1956
"105369201",0.095,-0.6675
"105369203",-1.1409,-1.2472
"105369225",-0.4242,-2.683
"105369228",-0.091,-1.1172
"105369250",-1.9546,-5.5822
"105369293",-3.0409,-2.0333
"105369299",-0.8444,-3.3147
"105369301",-3.2862,-0.2103
"105369304",5.0306,3.2924
"105369305",0.7789,-0.36
"105369306",0.7554,4.2426
"105369313",-1.7152,2.3494
"105369315",2.3158,3.0345
"105369317",-1.9898,1.3751
"105369318",-0.4783,-0.2266
"105369322",-0.4919,-0.5609
"105369325",-1.2854,-0.2659
"105369329",3.2304,-0.3226
"105369332",2.3539,1.3704
"105369339",2.7766,2.3533
"105369340",-0.7976,-0.0847
"105369344",-2.2634,-2.7415
"105369346",1.6182,-1.0816
"105369347",2.0742,0.277
"105369352",-0.004,0.1776
"105369354",-1.205,-0.7453
"105369360",2.4954,1.37
"105369362",2.1243,1.2162
"105369363",3.4082,1.8146
"105369364",-4.4527,-4.9733
"105369367",2.7178,0.5113
"105369370",0.6063,3.2759
"105369383",-1.1633,-0.5328
"105369391",-0.6068,-2.0769
"105369401",-1.8171,-2.5295
"105369403",0.8299,-0.7156
"105369413",2.8148,-0.3394
"105369421",1.5929,1.2116
"105369435",-3.2968,-1.479
"105369477",-1.2561,-0.5369
"105369486",-4.3114,1.7191
"105369512",-3.6177,-1.796
"105369536",0.3522,-0.963
"105369547",2.0981,-0.6503
"105369550",0.562,-0.8004
"105369551",0.1866,-0.4015
"105369557",-0.4369,1.0463
"105369574",-1.5744,0.0321
"105369575",-1.1521,-0.6561
"105369576",-2.7406,-0.1661
"105369594",1.2406,-0.0122
"105369602",-1.5473,-2.0959
"105369606",-3.6792,-2.7515
"105369625",2.4322,1.384
"105369626",0.349,2.1917
"105369652",-1.0456,-2.689
"105369663",-1.4741,-2.2224
"105369667",-4.1158,-4.1932
"105369669",-3.3694,0.5806
"105369672",-1.1605,0.0625
"105369690",-1.054,-0.97
"105369691",2.4847,1.6557
"105369699",0.522,-1.1656
"105369704",-0.4994,0.2111
"105369710",-3.3049,-1.86
"105369714",-4.5122,-2.9754
"105369719",1.0917,1.5057
"105369722",3.0308,1.2222
"105369725",2.0047,0.9802
"105369728",1.7924,2.5052
"105369739",-3.9269,-1.0762
"105369740",-3.971,-0.4761
"105369743",-2.5862,-1.3536
"105369746",-1.733,-0.3417
"105369747",-2.3215,1.0146
"105369748",3.4587,2.7345
"105369755",2.0308,1.3309
"105369758",4.0486,3.6217
"105369759",0.7519,0.9997
"105369760",2.4668,1.1527
"105369761",2.3764,0.8693
"105369764",2.7953,4.1508
"105369776",2.7195,0.323
"105369779",1.2528,1.1693
"105369781",-1.1791,-0.5529
"105369782",0.9392,-0.6568
"105369783",2.6129,-1.4485
"105369791",-4.1442,-1.2617
"105369801",-2.9935,-3.7571
"105369803",1.3552,1.4551
"105369804",1.763,0.7241
"105369807",-6.2025,-1.3266
"105369812",1.7934,2.1452
"105369816",-0.633,-0.2951
"105369818",1.2438,1.0356
"105369819",0.9531,0.9833
"105369822",0.7518,1.5508
"105369828",0.9513,1.7604
"105369844",-0.2884,0.6424
"105369846",1.8088,-0.5295
"105369847",-0.3247,-1.219
"105369850",1.2821,-0.2445
"105369865",-0.4948,-0.6453
"105369867",-2.6943,-1.7257
"105369885",-1.2956,1.0252
"105369890",-0.628,-0.8445
"105369901",-2.992,-2.1511
"105369911",0.0159,-0.8872
"105369914",0.0932,-0.0573
"105369915",-1.4777,0.5634
"105369921",0.5878,0.8843
"105369942",1.1023,2.808
"105369949",-1.0548,0.4931
"105369952",-0.4469,-1.4077
"105369957",-2.9541,0.2973
"105369958",-2.6505,-0.0442
"105369959",-3.0871,-1.0343
"105369961",1.3259,-0.5858
"105369968",-0.3204,-0.6011
"105369974",0.1333,-0.6996
"105369975",-0.0458,0.5004
"105370027",1.7601,2.2064
"105370034",3.1366,1.4148
"105370035",0.7386,1.7038
"105370041",0.8605,-0.0363
"105370042",0.4143,-0.4978
"105370044",1.2598,-0.2943
"105370047",0.5089,-0.3274
"105370088",-1.9094,2.5763
"105370091",1.021,1.4173
"105370092",-2.7021,-1.5571
"105370105",-1.4238,0.2599
"105370113",-0.5749,-1.1484
"105370117",-1.5524,-0.4011
"105370121",-3.2495,-0.873
"105370124",-2.8705,-0.5242
"105370125",1.628,0.8097
"105370141",-0.3671,-1.1854
"105370148",0.7053,-1.1037
"105370156",1.1002,0.9598
"105370168",-4.9938,-3.5289
"105370174",-0.6511,-1.8004
"105370196",-1.4513,-0.1828
"105370203",2.1437,0.5488
"105370204",0.7068,1.3306
"105370205",1.2409,0.3963
"105370208",-2.7148,0.5741
"105370259",0.066,-2.141
